DateTime,Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Comments
10-02-2022 00:06:27,192.168.1.2,52.168.117.169,65533,443,W,S,TCP,128,52,[PORT]
10-02-2022 00:06:28,52.168.117.169,192.168.1.2,443,65533,O,SA,TCP,105,52,[PORT]
10-02-2022 00:06:28,192.168.1.2,52.168.117.169,65533,443,W,A,TCP,128,40,[PORT]
10-02-2022 00:06:29,192.168.1.2,52.168.117.169,65533,443,W,PA,TCP,128,254,[PORT][FLAG]
10-02-2022 00:06:29,52.168.117.169,192.168.1.2,443,65533,O,A,TCP,105,1500,[PORT]
10-02-2022 00:06:29,52.168.117.169,192.168.1.2,443,65533,O,A,TCP,105,1500,[PORT]
10-02-2022 00:06:29,192.168.1.2,52.168.117.169,65533,443,W,A,TCP,128,40,[PORT]
10-02-2022 00:06:30,52.168.117.169,192.168.1.2,443,65533,O,A,TCP,105,1500,[PORT]
10-02-2022 00:06:31,52.168.117.169,192.168.1.2,443,65533,O,PA,TCP,105,62,[PORT][FLAG]
10-02-2022 00:06:31,192.168.1.2,52.168.117.169,65533,443,W,A,TCP,128,40,[PORT]
10-02-2022 00:06:31,192.168.1.2,52.168.117.169,65533,443,W,PA,TCP,128,198,[PORT][FLAG]
10-02-2022 00:06:31,52.168.117.169,192.168.1.2,443,65533,O,PA,TCP,105,91,[PORT][FLAG]
10-02-2022 00:06:32,192.168.1.2,52.168.117.169,65533,443,W,PA,TCP,128,1009,[PORT][FLAG]
10-02-2022 00:06:32,192.168.1.2,52.168.117.169,65533,443,W,PA,TCP,128,964,[PORT][FLAG]
10-02-2022 00:06:32,52.168.117.169,192.168.1.2,443,65533,O,A,TCP,105,40,[PORT]
10-02-2022 00:08:02,52.168.117.169,192.168.1.2,443,65533,O,PA,TCP,105,448,[PORT][FLAG]
10-02-2022 00:08:02,192.168.1.2,52.168.117.169,65533,443,W,FA,TCP,128,40,[PORT][FLAG]
10-02-2022 00:08:02,52.168.117.169,192.168.1.2,443,65533,O,FA,TCP,105,40,[PORT][FLAG]
10-02-2022 00:08:02,192.168.1.2,52.168.117.169,65533,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:19:30,117.18.232.200,192.168.1.2,443,54860,O,A,TCP,54,40,[PORT]
10-02-2022 10:19:35,192.168.1.2,117.18.232.200,54860,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:19:35,13.107.3.254,192.168.1.2,443,54858,O,RA,TCP,112,40,[PORT]
