142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,22:59:05,[FLAG]
192.168.1.2,142.250.82.149,65156,19305,W,PA,TCP,128,152,2022/02/09,22:59:06,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,42,2022/02/09,22:59:06,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,102,2022/02/09,22:59:06,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,A,TCP,128,40,2022/02/09,22:59:07,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,A,TCP,120,40,2022/02/09,22:59:07,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,22:59:07,[FLAG]
192.168.1.2,142.250.82.149,65156,19305,W,PA,TCP,128,97,2022/02/09,22:59:07,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,22:59:08,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,130,2022/02/09,22:59:08,[FLAG]
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,22:59:08,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,22:59:08,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,98,2022/02/09,22:59:09,[FLAG]
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,22:59:09,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,22:59:09,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,22:59:09,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,A,TCP,120,40,2022/02/09,22:59:10,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,42,2022/02/09,22:59:10,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,98,2022/02/09,22:59:10,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,A,TCP,128,40,2022/02/09,22:59:10,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,22:59:11,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,22:59:11,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,116,2022/02/09,22:59:11,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,22:59:11,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,98,2022/02/09,22:59:12,[FLAG]
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,22:59:12,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,22:59:12,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,22:59:12,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,22:59:13,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,42,2022/02/09,22:59:13,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,102,2022/02/09,22:59:13,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,A,TCP,128,40,2022/02/09,22:59:14,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,22:59:14,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,22:59:14,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,22:59:14,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,22:59:15,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,22:59:15,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,42,2022/02/09,22:59:15,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,98,2022/02/09,22:59:16,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,A,TCP,128,40,2022/02/09,22:59:16,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,22:59:16,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,22:59:16,[FLAG]
192.168.1.2,142.250.82.149,65156,19305,W,PA,TCP,128,154,2022/02/09,22:59:16,[FLAG]
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,22:59:17,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,22:59:17,[FLAG]
