Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1212,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1212,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1212,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1212,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1212,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1212,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1212,2022/02/08,19:52:26,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:26,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,94,2022/02/08,19:52:26,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:26,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,94,2022/02/08,19:52:26,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,153,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,98,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,78,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,86,2022/02/08,19:52:26,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1187,2022/02/08,19:52:26,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,162,2022/02/08,19:52:26,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,135,2022/02/08,19:52:26,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,132,2022/02/08,19:52:26,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,134,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1187,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1187,2022/02/08,19:52:27,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,136,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1187,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1187,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1187,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,86,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1188,2022/02/08,19:52:27,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,98,2022/02/08,19:52:27,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,135,2022/02/08,19:52:27,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,132,2022/02/08,19:52:27,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,133,2022/02/08,19:52:27,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,129,2022/02/08,19:52:27,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,138,2022/02/08,19:52:27,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,142,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,121,2022/02/08,19:52:28,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,142,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:28,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:28,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:28,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,110,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1161,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1161,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1161,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1161,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1161,2022/02/08,19:52:28,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,138,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1161,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1162,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:28,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:28,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,94,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:28,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,122,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,140,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:29,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,98,2022/02/08,19:52:29,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,120,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,131,2022/02/08,19:52:29,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:29,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,86,2022/02/08,19:52:29,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:30,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,141,2022/02/08,19:52:30,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1193,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1193,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1193,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1193,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1193,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1193,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1193,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1193,2022/02/08,19:52:30,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1193,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1194,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1194,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:30,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,98,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1159,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1159,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1159,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1159,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1159,2022/02/08,19:52:30,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1159,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1159,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1159,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1159,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1159,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1160,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1160,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1160,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1160,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,98,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,158,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,145,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,141,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,135,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,112,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1197,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,152,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,133,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,136,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,142,2022/02/08,19:52:31,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,139,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1197,2022/02/08,19:52:31,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1197,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1197,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1197,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1197,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1197,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1198,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1198,2022/02/08,19:52:32,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1198,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1198,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1198,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,98,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1198,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1198,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1198,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1198,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1198,2022/02/08,19:52:32,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,142,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:32,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,98,2022/02/08,19:52:32,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,134,2022/02/08,19:52:32,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,136,2022/02/08,19:52:32,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,140,2022/02/08,19:52:32,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,134,2022/02/08,19:52:32,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,137,2022/02/08,19:52:32,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:32,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:33,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,138,2022/02/08,19:52:33,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,129,2022/02/08,19:52:33,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1154,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1154,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1154,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1155,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,140,2022/02/08,19:52:33,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,86,2022/02/08,19:52:33,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,120,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,106,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:33,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1126,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1126,2022/02/08,19:52:33,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1127,2022/02/08,19:52:33,NULL
13.233.126.42,192.168.43.6,80,52313,O,PA,TCP,39,52,2022/02/08,19:52:33,[PORT][FLAG]
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1127,2022/02/08,19:52:34,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:34,NULL
192.168.43.6,13.233.126.42,52313,80,W,A,TCP,128,40,2022/02/08,19:52:34,[PORT]
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:34,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1122,2022/02/08,19:52:34,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,137,2022/02/08,19:52:34,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:34,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1122,2022/02/08,19:52:34,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1122,2022/02/08,19:52:34,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1122,2022/02/08,19:52:34,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:34,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:34,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,123,2022/02/08,19:52:34,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1065,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1065,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1065,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1066,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1066,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1066,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,78,2022/02/08,19:52:35,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:35,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,130,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,122,2022/02/08,19:52:35,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,86,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1116,2022/02/08,19:52:35,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,153,2022/02/08,19:52:35,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,139,2022/02/08,19:52:35,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,139,2022/02/08,19:52:35,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,136,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1116,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1116,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1117,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1117,2022/02/08,19:52:35,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,78,2022/02/08,19:52:35,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,142,2022/02/08,19:52:35,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,143,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,136,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,136,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,136,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,139,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,138,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,105,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,142,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,135,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,286,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1200,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1200,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1201,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1201,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1201,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,86,2022/02/08,19:52:36,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,145,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1069,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,143,2022/02/08,19:52:36,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1070,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1070,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1070,2022/02/08,19:52:37,NULL
