DateTime,Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Comments
15-02-2022 10:17:10,192.168.1.2,20.50.73.10,51584,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:17:11,20.50.73.10,192.168.1.2,443,51584,O,A,TCP,105,1500,[PORT]
15-02-2022 10:17:11,20.50.73.10,192.168.1.2,443,51584,O,A,TCP,105,1500,[PORT]
15-02-2022 10:17:12,20.50.73.10,192.168.1.2,443,51584,O,A,TCP,105,1500,[PORT]
15-02-2022 10:17:13,20.50.73.10,192.168.1.2,443,51584,O,PA,TCP,105,373,[PORT][FLAG]
15-02-2022 10:17:14,192.168.1.2,20.50.73.10,51584,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:17:14,192.168.1.2,20.50.73.10,51584,443,W,PA,TCP,128,198,[PORT][FLAG]
15-02-2022 10:17:14,20.50.73.10,192.168.1.2,443,51584,O,PA,TCP,105,91,[PORT][FLAG]
15-02-2022 10:17:15,192.168.1.2,20.50.73.10,51584,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:17:16,192.168.1.2,20.50.73.10,51584,443,W,A,TCP,128,1480,[PORT]
15-02-2022 10:17:16,192.168.1.2,20.50.73.10,51584,443,W,PA,TCP,128,1422,[PORT][FLAG]
15-02-2022 10:17:17,20.50.73.10,192.168.1.2,443,51584,O,A,TCP,105,40,[PORT]
15-02-2022 10:17:18,20.50.73.10,192.168.1.2,443,51584,O,PA,TCP,105,447,[PORT][FLAG]
15-02-2022 10:17:18,192.168.1.2,20.50.73.10,51584,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:17:18,192.168.1.2,20.50.73.10,51584,443,W,PA,TCP,128,1087,[PORT][FLAG]
15-02-2022 10:17:19,20.50.73.10,192.168.1.2,443,51584,O,PA,TCP,105,524,[PORT][FLAG]
15-02-2022 10:17:20,192.168.1.2,20.50.73.10,51584,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:17:20,192.168.1.2,20.50.73.10,51584,443,W,RA,TCP,128,40,[PORT]
15-02-2022 10:18:01,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,194,[PORT][FLAG]
15-02-2022 10:18:01,77.234.45.64,192.168.1.2,80,51374,O,A,TCP,47,1500,[PORT]
15-02-2022 10:18:02,77.234.45.64,192.168.1.2,80,51374,O,A,TCP,47,1500,[PORT]
15-02-2022 10:18:02,192.168.1.2,77.234.45.64,51374,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:18:03,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,350,[PORT][FLAG]
15-02-2022 10:18:03,192.168.1.2,77.234.45.64,51374,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:18:04,192.168.1.2,77.234.45.64,51374,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 10:18:04,77.234.45.64,192.168.1.2,80,51374,O,A,TCP,47,40,[PORT]
15-02-2022 10:18:35,192.168.1.2,5.62.54.89,51328,443,W,A,TCP,128,41,[PORT]
15-02-2022 10:18:36,5.62.54.89,192.168.1.2,443,51328,O,A,TCP,48,40,[PORT]
15-02-2022 10:19:19,192.168.1.2,192.168.1.1,54412,53,W,N,UDP,128,59,[SAFE]
15-02-2022 10:19:19,192.168.1.2,192.168.1.1,54412,53,W,N,UDP,128,59,[SAFE]
15-02-2022 10:19:19,192.168.1.1,192.168.1.2,53,54412,L,N,UDP,64,164,[SAFE]
15-02-2022 10:19:19,192.168.1.2,103.41.21.162,51585,80,W,S,TCP,128,52,[PORT]
15-02-2022 10:19:24,103.41.21.162,192.168.1.2,80,51585,O,SA,TCP,57,52,[PORT]
15-02-2022 10:19:25,192.168.1.2,103.41.21.162,51585,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:19:25,192.168.1.2,103.41.21.162,51585,80,W,PA,TCP,128,122,[PORT][FLAG]
15-02-2022 10:19:26,103.41.21.162,192.168.1.2,80,51585,O,A,TCP,57,40,[PORT]
15-02-2022 10:19:26,103.41.21.162,192.168.1.2,80,51585,O,PA,TCP,57,191,[PORT][FLAG]
15-02-2022 10:19:26,192.168.1.2,103.41.21.162,51585,80,W,FA,TCP,128,40,[PORT][FLAG]
15-02-2022 10:19:27,103.41.21.162,192.168.1.2,80,51585,O,FA,TCP,57,40,[PORT][FLAG]
15-02-2022 10:19:27,192.168.1.2,103.41.21.162,51585,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:20:38,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,194,[PORT][FLAG]
15-02-2022 10:20:39,192.168.1.2,77.234.45.64,51374,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:20:39,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,932,[PORT][FLAG]
15-02-2022 10:20:40,192.168.1.2,77.234.45.64,51374,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 10:20:40,77.234.45.64,192.168.1.2,80,51374,O,A,TCP,47,40,[PORT]
15-02-2022 10:21:12,192.168.1.2,5.62.54.89,51328,443,W,A,TCP,128,41,[PORT]
15-02-2022 10:21:12,5.62.54.89,192.168.1.2,443,51328,O,A,TCP,48,40,[PORT]
15-02-2022 10:23:38,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,194,[PORT][FLAG]
15-02-2022 10:23:38,192.168.1.2,77.234.45.64,51374,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:23:39,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,1142,[PORT][FLAG]
15-02-2022 10:23:39,192.168.1.2,77.234.45.64,51374,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 10:23:40,77.234.45.64,192.168.1.2,80,51374,O,A,TCP,47,40,[PORT]
15-02-2022 10:23:49,192.168.1.2,5.62.54.89,51328,443,W,A,TCP,128,41,[PORT]
15-02-2022 10:23:49,5.62.54.89,192.168.1.2,443,51328,O,A,TCP,48,40,[PORT]
15-02-2022 10:26:02,192.168.1.2,20.197.71.89,51287,443,W,PA,TCP,128,141,[PORT][FLAG]
15-02-2022 10:26:03,20.197.71.89,192.168.1.2,443,51287,O,PA,TCP,112,211,[PORT][FLAG]
15-02-2022 10:26:07,192.168.1.2,20.197.71.89,51287,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:26:26,192.168.1.2,5.62.54.89,51328,443,W,A,TCP,128,41,[PORT]
15-02-2022 10:26:26,5.62.54.89,192.168.1.2,443,51328,O,A,TCP,48,40,[PORT]
15-02-2022 10:26:32,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,194,[PORT][FLAG]
15-02-2022 10:26:32,192.168.1.2,77.234.45.64,51374,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:26:33,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,1111,[PORT][FLAG]
15-02-2022 10:26:33,192.168.1.2,77.234.45.64,51374,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 10:26:34,77.234.45.64,192.168.1.2,80,51374,O,A,TCP,47,40,[PORT]
15-02-2022 10:27:08,192.168.1.2,192.168.1.1,56247,53,W,N,UDP,128,76,[SAFE]
15-02-2022 10:27:08,192.168.1.2,192.168.1.1,56247,53,W,N,UDP,128,76,[SAFE]
15-02-2022 10:27:08,192.168.1.1,192.168.1.2,53,56247,L,N,UDP,64,194,[SAFE]
15-02-2022 10:27:08,192.168.1.2,20.189.173.15,51586,443,W,S,TCP,128,52,[PORT]
15-02-2022 10:27:09,20.189.173.15,192.168.1.2,443,51586,O,SA,TCP,106,52,[PORT]
15-02-2022 10:27:09,192.168.1.2,20.189.173.15,51586,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:27:10,192.168.1.2,20.189.173.15,51586,443,W,PA,TCP,128,237,[PORT][FLAG]
15-02-2022 10:27:10,20.189.173.15,192.168.1.2,443,51586,O,A,TCP,106,1500,[PORT]
15-02-2022 10:27:12,192.168.1.2,20.189.173.15,51586,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:27:12,20.189.173.15,192.168.1.2,443,51586,O,A,TCP,106,1500,[PORT]
15-02-2022 10:27:13,20.189.173.15,192.168.1.2,443,51586,O,A,TCP,106,1500,[PORT]
15-02-2022 10:27:13,20.189.173.15,192.168.1.2,443,51586,O,A,TCP,106,1500,[PORT]
15-02-2022 10:27:14,20.189.173.15,192.168.1.2,443,51586,O,PA,TCP,106,372,[PORT][FLAG]
15-02-2022 10:27:14,192.168.1.2,20.189.173.15,51586,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:27:15,192.168.1.2,20.189.173.15,51586,443,W,PA,TCP,128,198,[PORT][FLAG]
15-02-2022 10:27:15,20.189.173.15,192.168.1.2,443,51586,O,PA,TCP,106,91,[PORT][FLAG]
15-02-2022 10:27:16,192.168.1.2,20.189.173.15,51586,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:27:16,192.168.1.2,20.189.173.15,51586,443,W,A,TCP,128,1480,[PORT]
15-02-2022 10:27:17,192.168.1.2,20.189.173.15,51586,443,W,PA,TCP,128,1424,[PORT][FLAG]
15-02-2022 10:27:17,20.189.173.15,192.168.1.2,443,51586,O,A,TCP,106,40,[PORT]
15-02-2022 10:27:18,20.189.173.15,192.168.1.2,443,51586,O,PA,TCP,106,491,[PORT][FLAG]
15-02-2022 10:27:19,192.168.1.2,20.189.173.15,51586,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:27:19,192.168.1.2,20.189.173.15,51586,443,W,PA,TCP,128,1142,[PORT][FLAG]
15-02-2022 10:27:42,20.189.173.15,192.168.1.2,443,51586,O,PA,TCP,106,448,[PORT][FLAG]
15-02-2022 10:27:43,192.168.1.2,20.189.173.15,51586,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:27:43,192.168.1.2,20.189.173.15,51586,443,W,RA,TCP,128,40,[PORT]
15-02-2022 10:29:02,192.168.1.2,5.62.54.89,51328,443,W,A,TCP,128,41,[PORT]
15-02-2022 10:29:03,5.62.54.89,192.168.1.2,443,51328,O,A,TCP,48,40,[PORT]
15-02-2022 10:29:19,192.168.1.2,192.168.1.1,56955,53,W,N,UDP,128,59,[SAFE]
15-02-2022 10:29:19,192.168.1.1,192.168.1.2,53,56955,L,N,UDP,64,164,[SAFE]
15-02-2022 10:29:19,192.168.1.2,192.168.1.1,56955,53,W,N,UDP,128,59,[SAFE]
15-02-2022 10:29:19,192.168.1.1,192.168.1.2,53,56955,L,N,UDP,64,91,[SAFE]
15-02-2022 10:29:19,192.168.1.2,103.41.21.162,51587,80,W,S,TCP,128,52,[PORT]
15-02-2022 10:29:24,103.41.21.162,192.168.1.2,80,51587,O,SA,TCP,57,52,[PORT]
15-02-2022 10:29:25,192.168.1.2,103.41.21.162,51587,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:29:25,192.168.1.2,103.41.21.162,51587,80,W,PA,TCP,128,122,[PORT][FLAG]
15-02-2022 10:29:26,103.41.21.162,192.168.1.2,80,51587,O,A,TCP,57,40,[PORT]
15-02-2022 10:29:26,103.41.21.162,192.168.1.2,80,51587,O,PA,TCP,57,191,[PORT][FLAG]
15-02-2022 10:29:27,192.168.1.2,103.41.21.162,51587,80,W,FA,TCP,128,40,[PORT][FLAG]
15-02-2022 10:29:27,103.41.21.162,192.168.1.2,80,51587,O,FA,TCP,57,40,[PORT][FLAG]
15-02-2022 10:29:27,192.168.1.2,103.41.21.162,51587,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:29:36,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,221,[PORT][FLAG]
15-02-2022 10:29:37,192.168.1.2,77.234.45.64,51374,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 10:29:37,77.234.45.64,192.168.1.2,80,51374,O,A,TCP,47,40,[PORT]
15-02-2022 10:29:37,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,194,[PORT][FLAG]
15-02-2022 10:29:37,192.168.1.2,77.234.45.64,51374,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:29:38,77.234.45.64,192.168.1.2,80,51374,O,PA,TCP,47,891,[PORT][FLAG]
15-02-2022 10:29:48,192.168.1.2,77.234.45.64,51374,80,W,A,TCP,128,40,[PORT]
15-02-2022 10:29:48,192.168.1.2,77.234.45.64,51374,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 10:29:49,77.234.45.64,192.168.1.2,80,51374,O,A,TCP,47,40,[PORT]
15-02-2022 10:31:05,192.168.1.2,20.197.71.89,51287,443,W,PA,TCP,128,189,[PORT][FLAG]
15-02-2022 10:31:05,20.197.71.89,192.168.1.2,443,51287,O,PA,TCP,112,142,[PORT][FLAG]
15-02-2022 10:31:09,20.197.71.89,192.168.1.2,443,51287,O,PA,TCP,112,142,[PORT][FLAG]
15-02-2022 10:31:11,192.168.1.2,20.197.71.89,51287,443,W,A,TCP,128,40,[PORT]
15-02-2022 10:31:11,192.168.1.2,20.197.71.89,51287,443,W,PA,TCP,128,190,[PORT][FLAG]
15-02-2022 10:31:12,20.197.71.89,192.168.1.2,443,51287,O,PA,TCP,112,143,[PORT][FLAG]
15-02-2022 17:12:07,77.234.45.70,192.168.1.2,80,53849,O,PA,TCP,47,194,[PORT][FLAG]
15-02-2022 17:12:07,192.168.1.2,77.234.45.70,53849,80,W,A,TCP,128,40,[PORT]
15-02-2022 17:12:08,77.234.45.70,192.168.1.2,80,53849,O,PA,TCP,47,1453,[PORT][FLAG]
15-02-2022 17:12:12,192.168.1.2,77.234.45.70,53849,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 17:12:13,77.234.45.70,192.168.1.2,80,53849,O,A,TCP,47,40,[PORT]
15-02-2022 17:12:37,192.168.1.2,5.62.54.83,53846,80,W,A,TCP,128,41,[PORT]
15-02-2022 17:12:37,5.62.54.83,192.168.1.2,80,53846,O,A,TCP,48,40,[PORT]
15-02-2022 17:13:15,192.168.1.2,20.198.162.78,64655,443,W,PA,TCP,128,141,[PORT][FLAG]
15-02-2022 17:13:16,20.198.162.78,192.168.1.2,443,64655,O,PA,TCP,112,211,[PORT][FLAG]
15-02-2022 17:13:20,192.168.1.2,20.198.162.78,64655,443,W,A,TCP,128,40,[PORT]
15-02-2022 17:13:21,204.79.197.254,192.168.1.2,443,60333,O,RA,TCP,118,40,[PORT]
15-02-2022 17:13:23,52.113.196.254,192.168.1.2,443,60335,O,RA,TCP,112,40,[PORT]
15-02-2022 17:13:23,204.79.197.200,192.168.1.2,443,60336,O,RA,TCP,117,40,[PORT]
15-02-2022 17:13:25,204.79.197.222,192.168.1.2,443,60337,O,RA,TCP,117,40,[PORT]
15-02-2022 17:13:26,131.253.33.254,192.168.1.2,443,60334,O,RA,TCP,115,40,[PORT]
15-02-2022 17:15:08,77.234.45.70,192.168.1.2,80,53849,O,PA,TCP,47,194,[PORT][FLAG]
15-02-2022 17:15:08,192.168.1.2,77.234.45.70,53849,80,W,A,TCP,128,40,[PORT]
15-02-2022 17:15:08,77.234.45.70,192.168.1.2,80,53849,O,PA,TCP,47,963,[PORT][FLAG]
15-02-2022 17:15:09,192.168.1.2,77.234.45.70,53849,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 17:15:09,77.234.45.70,192.168.1.2,80,53849,O,A,TCP,47,40,[PORT]
15-02-2022 17:15:11,192.168.1.2,192.168.1.1,51326,53,W,N,UDP,128,59,[SAFE]
15-02-2022 17:15:11,192.168.1.2,192.168.1.1,51326,53,W,N,UDP,128,59,[SAFE]
15-02-2022 17:15:11,192.168.1.1,192.168.1.2,53,51326,L,N,UDP,64,164,[SAFE]
15-02-2022 17:15:11,192.168.1.2,103.41.21.169,60343,80,W,S,TCP,128,52,[PORT]
15-02-2022 17:15:11,103.41.21.169,192.168.1.2,80,60343,O,SA,TCP,57,52,[PORT]
15-02-2022 17:15:14,192.168.1.2,103.41.21.169,60343,80,W,A,TCP,128,40,[PORT]
15-02-2022 17:15:14,192.168.1.2,103.41.21.169,60343,80,W,PA,TCP,128,122,[PORT][FLAG]
15-02-2022 17:15:14,103.41.21.169,192.168.1.2,80,60343,O,A,TCP,57,40,[PORT]
15-02-2022 17:15:15,103.41.21.169,192.168.1.2,80,60343,O,PA,TCP,57,191,[PORT][FLAG]
15-02-2022 17:15:15,192.168.1.2,103.41.21.169,60343,80,W,FA,TCP,128,40,[PORT][FLAG]
15-02-2022 17:15:15,103.41.21.169,192.168.1.2,80,60343,O,FA,TCP,57,40,[PORT][FLAG]
15-02-2022 17:15:15,192.168.1.2,103.41.21.169,60343,80,W,A,TCP,128,40,[PORT]
15-02-2022 17:15:16,192.168.1.2,5.62.54.83,53846,80,W,A,TCP,128,41,[PORT]
15-02-2022 17:15:16,5.62.54.83,192.168.1.2,80,53846,O,A,TCP,48,40,[PORT]
15-02-2022 17:17:09,192.168.1.2,192.168.1.1,61080,53,W,N,UDP,128,76,[SAFE]
15-02-2022 17:17:09,192.168.1.1,192.168.1.2,53,61080,L,N,UDP,64,197,[SAFE]
15-02-2022 17:17:09,192.168.1.2,13.89.179.9,60344,443,W,S,TCP,128,52,[PORT]
15-02-2022 17:17:09,13.89.179.9,192.168.1.2,443,60344,O,SA,TCP,105,52,[PORT]
15-02-2022 17:17:10,192.168.1.2,13.89.179.9,60344,443,W,A,TCP,128,40,[PORT]
15-02-2022 17:17:10,192.168.1.2,13.89.179.9,60344,443,W,PA,TCP,128,237,[PORT][FLAG]
15-02-2022 17:17:10,13.89.179.9,192.168.1.2,443,60344,O,A,TCP,105,1500,[PORT]
15-02-2022 17:17:11,192.168.1.2,13.89.179.9,60344,443,W,A,TCP,128,40,[PORT]
15-02-2022 17:17:11,13.89.179.9,192.168.1.2,443,60344,O,A,TCP,105,1500,[PORT]
15-02-2022 17:17:11,13.89.179.9,192.168.1.2,443,60344,O,A,TCP,105,1500,[PORT]
15-02-2022 17:17:12,13.89.179.9,192.168.1.2,443,60344,O,A,TCP,105,1500,[PORT]
15-02-2022 17:17:12,13.89.179.9,192.168.1.2,443,60344,O,PA,TCP,105,375,[PORT][FLAG]
15-02-2022 17:17:13,192.168.1.2,13.89.179.9,60344,443,W,A,TCP,128,40,[PORT]
15-02-2022 17:17:13,192.168.1.2,13.89.179.9,60344,443,W,PA,TCP,128,198,[PORT][FLAG]
15-02-2022 17:17:14,13.89.179.9,192.168.1.2,443,60344,O,PA,TCP,105,91,[PORT][FLAG]
15-02-2022 17:17:14,192.168.1.2,13.89.179.9,60344,443,W,A,TCP,128,40,[PORT]
15-02-2022 17:17:14,192.168.1.2,13.89.179.9,60344,443,W,A,TCP,128,1480,[PORT]
15-02-2022 17:17:15,192.168.1.2,13.89.179.9,60344,443,W,PA,TCP,128,1424,[PORT][FLAG]
15-02-2022 17:17:15,13.89.179.9,192.168.1.2,443,60344,O,A,TCP,105,40,[PORT]
15-02-2022 17:17:16,13.89.179.9,192.168.1.2,443,60344,O,PA,TCP,105,491,[PORT][FLAG]
15-02-2022 17:17:16,192.168.1.2,13.89.179.9,60344,443,W,A,TCP,128,40,[PORT]
15-02-2022 17:17:16,192.168.1.2,13.89.179.9,60344,443,W,PA,TCP,128,1154,[PORT][FLAG]
15-02-2022 17:17:17,13.89.179.9,192.168.1.2,443,60344,O,PA,TCP,105,492,[PORT][FLAG]
15-02-2022 17:17:17,192.168.1.2,13.89.179.9,60344,443,W,A,TCP,128,40,[PORT]
15-02-2022 17:17:33,192.168.1.2,13.89.179.9,60344,443,W,RA,TCP,128,40,[PORT]
15-02-2022 17:17:33,192.168.1.2,192.168.1.1,54832,53,W,N,UDP,128,75,[SAFE]
15-02-2022 17:17:33,192.168.1.1,192.168.1.2,53,54832,L,N,UDP,64,202,[SAFE]
15-02-2022 17:17:33,192.168.1.2,192.168.1.1,54832,53,W,N,UDP,128,75,[SAFE]
15-02-2022 17:17:33,192.168.1.1,192.168.1.2,53,54832,L,N,UDP,64,91,[SAFE]
15-02-2022 17:17:33,192.168.1.2,20.189.173.4,60345,443,W,S,TCP,128,52,[PORT]
15-02-2022 17:17:33,20.189.173.4,192.168.1.2,443,60345,O,SA,TCP,106,52,[PORT]
15-02-2022 17:17:34,192.168.1.2,20.189.173.4,60345,443,W,A,TCP,128,40,[PORT]
15-02-2022 17:17:34,192.168.1.2,20.189.173.4,60345,443,W,PA,TCP,128,254,[PORT][FLAG]
15-02-2022 17:17:34,20.189.173.4,192.168.1.2,443,60345,O,A,TCP,106,1500,[PORT]
15-02-2022 17:17:50,20.189.173.4,192.168.1.2,443,60345,O,A,TCP,106,1500,[PORT]
15-02-2022 17:17:51,20.189.173.4,192.168.1.2,443,60345,O,A,TCP,106,1500,[PORT]
15-02-2022 17:17:51,20.189.173.4,192.168.1.2,443,60345,O,PA,TCP,106,62,[PORT][FLAG]
15-02-2022 17:17:52,192.168.1.2,20.189.173.4,60345,443,W,A,TCP,128,40,[PORT]
15-02-2022 17:17:52,192.168.1.2,20.189.173.4,60345,443,W,PA,TCP,128,198,[PORT][FLAG]
15-02-2022 17:17:53,20.189.173.4,192.168.1.2,443,60345,O,PA,TCP,106,91,[PORT][FLAG]
15-02-2022 17:17:53,192.168.1.2,20.189.173.4,60345,443,W,PA,TCP,128,1010,[PORT][FLAG]
15-02-2022 17:17:53,192.168.1.2,20.189.173.4,60345,443,W,PA,TCP,128,1351,[PORT][FLAG]
15-02-2022 17:17:53,20.189.173.4,192.168.1.2,443,60345,O,A,TCP,106,40,[PORT]
15-02-2022 17:17:54,20.189.173.4,192.168.1.2,443,60345,O,PA,TCP,106,447,[PORT][FLAG]
15-02-2022 17:17:54,192.168.1.2,20.189.173.4,60345,443,W,FA,TCP,128,40,[PORT][FLAG]
15-02-2022 17:17:55,20.189.173.4,192.168.1.2,443,60345,O,FA,TCP,106,40,[PORT][FLAG]
15-02-2022 17:17:55,192.168.1.2,20.189.173.4,60345,443,W,A,TCP,128,40,[PORT]
15-02-2022 17:17:55,192.168.1.2,5.62.54.83,53846,80,W,A,TCP,128,41,[PORT]
15-02-2022 17:18:02,5.62.54.83,192.168.1.2,80,53846,O,A,TCP,48,40,[PORT]
15-02-2022 17:18:02,77.234.45.70,192.168.1.2,80,53849,O,PA,TCP,47,194,[PORT][FLAG]
15-02-2022 17:18:02,192.168.1.2,77.234.45.70,53849,80,W,A,TCP,128,40,[PORT]
15-02-2022 17:18:03,77.234.45.70,192.168.1.2,80,53849,O,PA,TCP,47,1173,[PORT][FLAG]
15-02-2022 17:18:03,192.168.1.2,77.234.45.70,53849,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 17:18:03,77.234.45.70,192.168.1.2,80,53849,O,A,TCP,47,40,[PORT]
15-02-2022 17:20:27,192.168.1.2,5.62.54.83,53846,80,W,A,TCP,128,41,[PORT]
15-02-2022 17:20:28,5.62.54.83,192.168.1.2,80,53846,O,A,TCP,48,40,[PORT]
15-02-2022 17:21:02,77.234.45.70,192.168.1.2,80,53849,O,PA,TCP,47,194,[PORT][FLAG]
15-02-2022 17:21:02,192.168.1.2,77.234.45.70,53849,80,W,A,TCP,128,40,[PORT]
15-02-2022 17:21:02,77.234.45.70,192.168.1.2,80,53849,O,PA,TCP,47,1175,[PORT][FLAG]
15-02-2022 17:21:03,192.168.1.2,77.234.45.70,53849,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 17:21:05,77.234.45.70,192.168.1.2,80,53849,O,A,TCP,47,40,[PORT]
15-02-2022 17:23:04,192.168.1.2,5.62.54.83,53846,80,W,A,TCP,128,41,[PORT]
15-02-2022 17:23:05,5.62.54.83,192.168.1.2,80,53846,O,A,TCP,48,40,[PORT]
15-02-2022 17:23:57,77.234.45.70,192.168.1.2,80,53849,O,PA,TCP,47,194,[PORT][FLAG]
15-02-2022 17:23:58,192.168.1.2,77.234.45.70,53849,80,W,A,TCP,128,40,[PORT]
15-02-2022 17:23:58,77.234.45.70,192.168.1.2,80,53849,O,PA,TCP,47,1127,[PORT][FLAG]
15-02-2022 17:23:59,192.168.1.2,77.234.45.70,53849,80,W,A,TCP,128,40,[PORT]
15-02-2022 17:23:59,192.168.1.2,77.234.45.70,53849,80,W,PA,TCP,128,334,[PORT][FLAG]
15-02-2022 17:23:59,77.234.45.70,192.168.1.2,80,53849,O,A,TCP,47,40,[PORT]
15-02-2022 17:25:11,192.168.1.2,192.168.1.1,59579,53,W,N,UDP,128,59,[SAFE]
15-02-2022 17:25:11,192.168.1.2,192.168.1.1,59579,53,W,N,UDP,128,59,[SAFE]
15-02-2022 17:25:11,192.168.1.1,192.168.1.2,53,59579,L,N,UDP,64,164,[SAFE]
